"source_file","source_path","category","keywords","key_phrases","snippet","confidence"
"112796062.txt","./copied_originals/CONTR","CONTR","novela, obra, asociación, prensa, luís, lázquez","ofrecemos","Luís de Ve- lázquez, 7. aunque la multitud no parece percatarse de ellos. ÁRTüRÓ DEL Villar, Agosto 1908. , i ; Terminando con la pritíieira inserción qu se haga, én cuanto el exceso de orlgínai de estos dias lo pérmita, la novela El MiJirqués de Siete Iglesias origiBal defl5igngaqtor y Iempezaremos á publicar, la no menos inte- resánte y preciosa obra del ihísmo gran no velista, titulada que. encierra sugestivas y curiosas memo- rías del tiempo de Felipe II. El nombre de FERNÁNDEZ V GONZÁLEZ y j la;dramática; leyenda del rey don Sebastián de Portugal, Ga6rc de Espinosa, represen- tado en SOR alicientes sobrados para que esperemos fundadamenfe que nuestros abonádos y lee- tores acojan .con, agrado la,publicación de la nueva novela que les ofrecemos. Esta obra,-que cotistá de dos voIumino- sos tomos, lá insertáremos también en for- ma encuadernable., En c t o ; la cosa no puede ser negáda. Dentro dpi ambiente de jioralidad que res piramos desde que subieron aí poder las mesnadas de D. Antonio, han nacido, des- arroljándóse cón íftás prisa qué ios niños gigáhtés dé Wélís, los más pingíles nego-cultísima fiesta organizada por la Asociación ios españoles y africanos. déla Prensa con la generosa cooperación de Pero la alta Burguesía, aunque tenga íafla Junta de Festejos, acudirán hoy á la esta- t e a deí dinero, no tiehe la del número, ion tos periodistas de Madrid que sé hallan E n fégiméíf dc mesociacia en que vivén l y iB representación de las entidades los Estfcdosv derrií? son los La Directiva de la Asociación de ía Prensa, feriores a 100.","medium"
"11442159.txt","./copied_originals/CONTR","CONTR","poaceae, valores, moreno, umbrales, tipos, polínicos","nuestra propuesta; superan los","2017; 172: 147-156Elvira-Rendueles B, Moreno JM, Negral L, Martínez-Garcia MJ, Costa-Gómez I, García-Sánchez A, Miralles JC, Moreno-Grau S 151Figura 2. Número de días que superan los valores umbrales o categorías polínicas en Murcia. a SEAIC, b REA, c nuestra propuesta POACEAE URTICACEAEa SEAICb REAc PROPUESTOSRev. salud ambient. 2017; 172: 147-156Valores umbrales para la información a la población de los tipos polínicos Poaceae y Urticaceaeen las ciudades de Cartagena, Lorca y Murcia REAREMUR 2010-2016152Figura 3. Número de días que superan los valores umbrales o categorías polínicas en Lorca. a SEAIC, b REA, c nuestra propuesta POACEAE URTICACEAEa SEAICb REAc PROPUESTOSRESULTADOS Y DISCUSIÓNLas figuras 1 a 3 muestran el número de días que se superan los valores umbrales establecidos por la REA a y la SEAIC b para los tipos polínicos Poaceae y Urticaceae en las ciudades de Cartagena, Murcia y Lorca. La figura 4 muestra los valores de la integral anual de polen InAP suma de las concentraciones diarias de granos de polen de un tipo polínico de los tipos polínicos Poaceae y Urticaceae en las tres ciudades estudiadas, los valores de las InAP se recogen en la tabla 2. La figura 5 presenta los valores diarios de los recuentos de los tipos polínicos Poaceae y Urticaceae en las tres ciudades en el periodo de tiempo estudiado. Rev. salud ambient. 2017; 172: 147-156Elvira-Rendueles B, Moreno JM, Negral L, Martínez-Garcia MJ, Costa-Gómez I, García-Sánchez A, Miralles JC, Moreno-Grau S 153La tabla 3 muestra los percentiles 90, 95, 97 y 99 de la serie temporal de los recuentos de polen de Poaceae y Urticaceae en el periodo 2010-2016.","medium"
"11565384.txt","./copied_originals/CONTR","CONTR","pintura, cine, artes, arte, plástica, muchos","la aportación","Ya en 1911, en su Manifiesto de las Siete Artes, Ricciotto Canudo partía de las deudas que el cine tenía con respecto a las artes tradicionales, reclamando su inclusión en las mismas como séptimo arte. Serguéi Eisenstein realizó en sus escritos teóricos numerosas referencias al mundo de la pintura, marcando sus preferencias por pintores como el Greco, Goya, Daumier o Van Gogh, considerando que el cine heredaba de la plástica muchos de sus problemas y planteamientos visuales, aunque éste la superaba ampliamente por los capacidad de los recursos cinematográficos, la yuxtaposición de ángulos y la unidad del montaje. El caso de Friedrich Murnau es también paradigmático pues, estudiante de historia del arte en su juventud, sintió auténtica atracción por la pintura tomando directamente para sus encuadres modelos pictóricos. Nos dice Luciano Berriatúa que lo 1 De esta perspectiva cinematográfica habría que excluir parcialmente la aportación más reciente de Bonitzer, pues dedica una parte de su estudio a analizar la influencia que ejercen el cine y la fotografía en el encuadre de la pintura contemporánea. Arturo Colorado Castellary, Ojo móvil, dinamismo y montaje. El influjo cinematográfico en las primeras vanguardias artísticas FOTOCINEMA, no 13 2016, E-ISSN: 2172-0150 182 que nos llama la atención en un film de Murnau es su belleza plástica. Cada fotograma parece una pintura Berriatua, 1990, p. 272. Después, han sido muchos los cineastas que se han inspirado para sus películas en la pintura de todos los tiempos De Santi, 1987, como por ejemplo ocurrió con Fritz Lang, Luis Buñuel, Carl Theodor Dreyer, Akira Kurosawa, Luchino Visconti, Andréi Tarkovski, Pier Paolo Pasolini, Alfred Hitchcock, Claude Chabrol, Eric Rohmer, Francis Ford Coppola o Carlos Saura.","medium"
"120354197.txt","./copied_originals/CONTR","CONTR","tabla, trabajo, equipo, desempeño, laboral, nivel","los resultados indican que","21 Tabla 6: Información de ajuste de los modelos para Hipótesis 1 22 Tabla 7: Estimaciones de parámetro de Coordinación y DL 22 Tabla 8: Información de ajuste de los modelos para Hipótesis 2 23 Tabla 9: Estimaciones de parámetro de Colaboración y DL 23 Tabla 10: Información de ajuste de los modelos para Hipótesis 3 24 Tabla 11: Estimaciones de parámetro de Esfuerzo y DL 24 Índice de figuras Figura 1: Esquema de diseño de investigación 13 Figura 2: Distribución de frecuencias y porcentajes de la variable trabajo en equipo y sus dimensiones 17 Figura 3: Distribución de frecuencias y porcentajes de la variable desempeño laboral y sus dimensiones 19 vi Resumen El presente trabajo de investigación, tiene de objetivo determinar la influencia del trabajo en equipo en el desempeño laboral del personal de enfermería de sala Covid. en Hospital Nivel 2E, Lima-2021. El enfoque fue cuantitativo, con método hipotético-deductivo con un tipo de estudio según su finalidad básica, según su nivel causal correlacional y según su temporalidad transversal; se utilizó un diseño no experimental. Las técnicas de recolección de datos fueron la encuesta y el instrumento el cuestionario, según la prueba de confiabilidad, se utilizó el alfa de Cronbach, para el trabajo en equipo con 18 ítems un puntaje de 0. 702 y desempeño laboral con 18 ítems, el puntaje de 0. 820 indicando que los cuestionarios son confiables. La muestra fue de 100 enfermeros del área de emergencia. Los resultados indican que trabajo en equipo predomina el nivel adecuado con 58, mientras para el desempeño laboral predomina el nivel regular con 82.","medium"
"122531007.txt","./copied_originals/CONTR","CONTR","comunicación, significa, personas, bases, conceptos, demás","construimos","2. Bases teórico científicas El fundamento del bases teóricas constituye la responsabilidad de la investigación, lo que significa que involucra todos los conceptos que se enfocan en un tema determinado y todos los conceptos sustentados por teorías y autores Balestrini, 2006. 2. 2. 1. La comunicación Organizacional 2. 2. 1. 1. Definición de la Comunicación Las personas no viven aisladas o no pueden ser autosuficientes porque interactúan constantemente con los demás o con su entorno a través de la comunicación. La comunicación implica transferir información y significado de una persona a otra; este es el proceso de transferir información y comprensión de una persona a otra. Es una forma de conectarse con otros a través de datos, pensamientos, ideas y valores. La comunicación une a las personas para compartir sentimientos y conocimientos, e implica transacciones entre personas. Sin comunicación, la organización no puede existir ni operar porque esta es una red que integra y coordina todas las dependencias Chiavenato, 2000. La palabra comunicación se originó en el latín commucare, que significa exponer pensamientos, ideas y sentimientos, y communis, que significa común. Por tanto, a la hora de comunicarnos, construimos comunidades con otras personas y las tendremos 22 como participantes. Esto nos lleva a conceptualizar la comunicación como un proceso y actividad inherente a la naturaleza humana, lo que significa interactuar y compartir mensajes significativos a través de varios lenguajes, y de alguna manera influir en el comportamiento de los demás. Su importancia radica en que es un hecho básico y activo de la cultura social en el estudio del comportamiento humano.","medium"
"122535229.txt","./copied_originals/CONTR","CONTR","filosofía, moral, política, justicia, teresa, salamanca","la aportación","ISEGORÍA. Revista de Filosofía moral y política N.o 65, julio-diciembre, 2021, e23ISSN-L: 1130-2097 eISSN: 1988-8376 1CRÍTICA DE LIBROSPALABRAS PARA UN HOMENAJEWORDS OF TRIBUTEIsabel Roldán Gómez, Rosana TRIvIño CaballeRo, maRía G. navaRRo, davId RodRíGuez-aRIas y ConCha Roldán eds.. Hacer justicia haciendo compañía. Homenaje a M.a Teresa López de la Vieja. Salamanca: Ediciones Universidad de Salamanca, 2019, 502 pp. Formalmente, Hacer justicia... se presenta como un homenaje a la profesora M.a Teresa López de la Vieja, a su trayectoria como académica e investiga-dora en el área de Filosofía Moral y Política de la Universidad de Salamanca. En este contexto, el vo-lumen recoge las contribuciones de cuarenta y siete investigadores, procedentes de diferentes países y cuyos trabajos se inscriben en ámbitos de reflexión diversos como la teoría de la argumentación, las éticas aplicadas, o los estudios feministas, los cua-les, de diferentes maneras, han alentado y nutrido la obra intelectual de M.a Teresa. Esa pluralidad de perspectivas para el análisis, que aportan los dife-rentes autores, se ve enriquecida con el diálogo que muchos de ellos entablan directamente con M.a Te-resa en la condición de discípulo, colega, yo amigo. A los editores hay que reconocerles, además de la cuidada edición, la aportación de algunos crite-rios que, sin ánimo de encasillar, permiten al lector orientarse a lo largo de la obra. Así, esta aparece dividida en cinco apartados titulados, respectiva-mente, Filosofía y literatura, Ética y política, Éticas aplicadas, Argumentación moral y deliberación es-tructurada, y Estudios de género, donde van inter-calándose las diferentes contribuciones que, para-fraseando de forma un tanto libre a la homenajeada, pretenden, como reza el título, hacerla compañía como un acto de justicia y de reconocimiento.","medium"
"122778292.txt","./copied_originals/CONTR","CONTR","lesiones, tres, grado, lesión, ligamentos, músculos","se presenta una","Otras lesiones muy comunes son los esguinces, lesiones ligamentarias o tendinosas, las cuales se clasifican según el grado de compromiso: las lesiones de primer grado son las menos graves, asociadas a desgarro leves de los ligamentos, músculos o tendones y con una mínima perdida de la estabilidad de la articulación; las lesiones de grado dos están asociadas a desgarros moderados de los ligamentos, músculos o tendones con una perdida moderada de la estabilidad de la articulación; y los esguinces grado tres son los más limitantes de la estabilidad de la articulación por la ruptura o desgarro total de uno o más ligamentos, músculos o tendones, produciendo una hinchazón extrema, dolor intenso y limitante. Existen algunas estrategias previas al entrenamiento o actividad física que pueden ayudar a disminuir las lesiones ligamentarias como: el calentamiento general, los estiramientos estáticos, el calentamiento específico del deporte que se va a practicar y los estiramientos dinámicos, así como es muy importante tener un tiempo de relajación muscular después de la actividad física, para evitar estas lesiones. Cuando las lesiones ya están presentes se pueden realizar algunos tratamientos manuales, médicos o quirúrgicos dependiendo del tipo y gravedad de la lesión. Cuando se presenta una lesión de tejidos blandos en la actividad deportiva, la gestión de la lesión tiene cuatro fases: primeros auxilios durante los tres primeros minutos evalué la lesión, causas y posibles efectos, tratamiento manejo o remisión a un centro asistencial durante los siguientes tres días, rehabilitación por parte de fisioterapia las siguientes tres semanas y el acondicionamiento a cargo de un equipo multidisciplinario durante los siguientes tres meses Brukner et al., 2017; Walker y Günther Bell, 2010; Balius y Pedret, 2013.","medium"
"123816007.txt","./copied_originals/CONTR","CONTR","reglamento, julio, consejo, aplicable, doue, ejecución","se establece una","La ley nacional del sujeto donante menor o mayor de edad o incapaz determinará en qué me-dida o en qué circunstancias puede disponer de sus bienes y donarlos. De igual modo, la Ley de la na-cionalidad del donatario fijará el régimen para prestar el consentimiento para recibir los bienes a través de la donación. Por el contrario, la incapacidad de los cónyuges o de los miembros de las uniones registradas para disponer de su patrimonio a título gratuito no debe determinarse conforme a la ley personal, sino conforme a la ley que rige sus relaciones patrimoniales Artículo 27 del Reglamento del régimen econó-mico matrimonial y del Reglamento de los efectos patrimoniales de las uniones registradas12. 9 Reglamento CE 5932008 Del Parlamento Europeo y del Consejo de 17 de junio de 2008 sobre la ley aplicable a las obligaciones contractuales Roma I, DOUE L 177, de 4 julio 2007; Reglamento UE 6502012 del Parlamento Europeo y del Consejo de 4 de julio de 2012, relativo a la competencia, la ley aplicable, el reconocimiento y la ejecución de las resoluciones, a la aceptación y la ejecución de los documentos públicos en materia de sucesiones mortis causa y a la creación de un certifi-cado sucesorio europeo, DOUE L 201, del 27 de julio de 2012; Reglamento UE 20161103, del Consejo, de 24 de junio de 2016, por el que se establece una cooperación reforzada en el ámbito de la competencia, la ley aplicable, el reconocimiento y la ejecución de resoluciones judiciales en materia de regímenes económico matrimoniales, DOUE L 183, de 8 de julio de 2016 y Reglamento UE 20161104, del Consejo, de 24 de junio de 2016, por el que se establece una cooperación reforzada en el ámbito de la competencia, la ley aplicable, el reconocimiento y la ejecución de resoluciones en materia de efectos patrimoniales de las uniones registradas, DOUE L 183, de 8 de julio de 2016.","medium"
"125975006.txt","./copied_originals/CONTR","CONTR","aprobado, doctor, educación, coeficiente, tabla, validez","resultado evidencia que","Tabla 1 Validez de contenido de las variables gestión tributaria y del impuesto predial. N Grado académico Apellidos y nombres Decisión 01 Doctor en administración de la educación y en contabilidad y finanzas. William Martin Chilon Camacho Aprobado 02 Doctora en economía y desarrollo industrial Soledad Janett Mostacero Llerena Aprobado 03 Doctor en administración de la educación Guillermo Risco Vásquez Aprobado 04 Doctor en educación Garay Canales Henry Bernardo Aprobado 05 Doctor en bienestar social y desarrollo local Chanduvi Calderon, Wilder de la Cruz Aprobado Nota. La tabla muestra el perfil académico de cada experto y su decisión frente a los instrumentos de las variables. El resultado de V de Aiken demuestra que el instrumento que evalúa la GT posee una excelente validez de contenido de 0. 97, según el criterio establecido por Herrera 1998 el cual considero criterios de interpretación de este coeficiente. Además, este resultado evidencia que existe relevancia de cada pregunta. El coeficiente se sustenta en el autor siguiente: 21 Aiken 1985 es un coeficiente que es obtenido a partir de las valoraciones asignadas por un conjunto de jueces, las valoraciones pueden ser dicotómicas 0 a 1 o politómicas 0 a 5 la fórmula aplicada al estudio fue V SNC-1 3. 5. Procedimientos El proceso para obtener la información en el presente estudio es el siguiente: Autorización: consiste en la autorización o permiso de la institución y el consentimiento informado del involucrado en la investigación. Tiempo: periodo que durará la recolección de los datos. Recursos: incluye recursos materiales y humanos para la recolección, codificación, tabulación y análisis de datos.","medium"
"126956795.txt","./copied_originals/CONTR","CONTR","enfermería, obesidad, salud, facultad, universidad, panamá","presentamos","Enfoque, Revista Científica de Enfermería, VOL. XXI, N 17 Julio a Diciembre 2017 ISSN 1816-2398 Impreso Facultad de Enfermería - Universidad de Panamá Perspectiva Integral del Abordaje al Fenómeno Sobrepeso y Obesidad en Adolescentes Por: Magali M. Díaz Aguirre. Candidata Doctoral del Programa de Doctorado en Enfermería con Énfasis en Salud Internacional. Profesora del Departamento de Salud Pública, Facultad de Enfermería de la Universidad de Panamá. Emal:magatin1959gmail.com Tutora, Dra. Lydia Gordón de Isaacs. Departamento de Salud de Adultos. Facultad de Enfermería. Universidad de Panamá. Email: isaacscwpanama.net Resumen El sobrepeso y la obesidad, son la epidemia del siglo, su tendencia es aumentar sobre todo en países en vías de desarrollo, y pone en peligro los avances en materia de salud del mundo, los que es una cortapisa para el alcance los Objetivos de Desarrollo Sostenible, propuestos por las Naciones Unidas. Presentamos el estado del arte del tema, enlazando con el mismo los aspectos culturales de los entornos comunitarios, escolares y familiares. Presentamos el perfil epidemiológico mundial, de América y de nuestro país. Se analiza la expresión más utilizada para definir el origen de la obesidad el entorno obeso génico que refuerzan nuestro argumento, de la necesidad de abordar el tema con nuevas perspectivas, de manera holística, siempre considerando que esa política o esa acción debe ser culturalmente congruente, tal como lo señala la teoría de la Dra. Madeleine Leininger: Enfermería transcultural. Teoría que a nuestro juicio puede dar las bases filosóficas y conceptuales, que ayuden en un abordaje más efectivo de esta epidemia, que está diezmando a la población del mundo, sobre todo a nuestros niños y adolescentes, ya que la obesidad y el sobrepeso, está estrechamente relacionadas con una gama de enfermedades que son acusa de enfermedades y muerte.","medium"
"126969918.txt","./copied_originals/CONTR","CONTR","transporte, movilidad, buenos, aires, territorio, domiciliaria","este trabajo describe","ISSN 1852-7175 Revista Transporte y Territorio 23 julio-diciembre, 2020: 71-81doi: 10. 34096rtt.i23. 965771La utilización de las encuestas de movilidad domiciliaria para un análisis de accesibilidadAplicación para el caso de acceso a Centros Educativos en el Área Metropolitana de Buenos Aires Natalia Verónica NeriInstituto de Transporte, Universidad Nacional de San Martín, Argentina. https:orcid.org0000-0002-9678-1328Carla GaleotaInstituto de Transporte, Universidad Nacional de San Martín, Argentina. https:orcid.org0000-0003-4041-7399Lucila CapelliInstituto de Transporte, Universidad Nacional de San Martín, Argentina. https:orcid.org0000-0002-2647-6918Recibido: 4 de junio de 2019. Aceptado: 27 de abril de 2020. ResumenEntender los desafíos de accesibilidad es una demanda creciente para las políticas públicas de transporte y movilidad del Área Metropolitana de Buenos Aires. Este trabajo describe la metodología utilizada para analizar la accesibilidad a centros educativos de niños, niñas y adolescentes NNA en el Área Metropolitana de Buenos Aires a partir de una encuesta de movilidad domiciliaria. De esta manera el artículo aborda cómo una encuesta domiciliaria puede utilizarse para un análisis territorial, dejando manifiesto sus debilidades y fortalezas como herramienta metodológica. Palabras clave: Movilidad. Territorio. Encuesta. Accesibilidad. Niños, niñas, adolescentes. Analysis of accessibility to educational centers from mobility surveys: application for the case of Metropolitan Area of Buenos AiresAbstractUnderstanding accessibility challenges is a growing demand for public transport and mobility policies in the Region. This paper describes the methodology used to analyze the accessibility to educational centers for children and adolescents NNA, in spanish ISSN 1852-7175 Revista Transporte y Territorio 23 julio-diciembre, 2020: 71-81doi: 10. 34096rtt.i23. 965772Natalia Verónica Neri, Carla Galeota, Lucila CapelliLa utilización de las encuestas de movilidad... in the Metropolitan Area of Buenos Aires, based on a home mobility survey.","medium"
"127982688.txt","./copied_originals/CONTR","CONTR","endeudamiento, variables, directa, billones, dólares, relaciona","los resultados muestran que","La técnica utilizada fue revisión documentaria. Los resultados muestran que las variables endeudamiento y rentabilidad se relaciona de forma directa; la variable deuda a largo plazo y ROA se relaciona de forma directa; las variables deuda a corto plazo y apalancamiento financiero se relacionan de forma directa con el ROE y la variable autonomía financiera tiene una relación inversa con el ROE. Se concluye, demostrando mediante las hipótesis, que todas las variables abordadas en la activos, retorno sobre el patrimonio. investigación, se relación con un p-valor menor a 0. 05. INTRODUCCIÓN A través del tiempo, en el mundo el hombre se ha visto confrontado a epidemias y pandemias de diversas índoles. Así, a fines del año 2019 en Wuhan, China, hizo su aparición el Covid-19, ocasionando problemas en todos los sectores y particularmente alteraciones para el gremio médico y para los pobladores a nivel mundial, traduciéndose todo esto en una emergencia global Cruz et al., 2021. Esta pandemia causo incertidumbres en las economías en el mundo, tal como sustenta Hausmann 2020, los gobiernos movilizaron diversos recursos, entre ellos, el endeudamiento con sus bancos centrales. A nivel mundial, el endeudamiento de las empresas antes del inicio de la pandemia en el año 2019, alcanzo su cifra máximos de 8, 3 billones de dólares; entre los meses de mayo 2021 a mayo 2022; es así como las los montos lograron disminuir en 0. 2 ; es decir, hasta 8, 15 billones de dólares y para el año 2023, el endeudamiento neto seguirá bajando pudiendo alcanzar a 7, 9 billones de dólares; todo esto se debe, porque los costes de financiación y la reducción de la economía están obligando a las empresas que sean más conservadoras.","medium"
"129189280.txt","./copied_originals/CONTR","CONTR","matemática, fenómenos, modelación, caracterización, matematización, mundo","compartimos","Es importante reconocer que en la LEMA, los problemas matemáticos se utilizan como instrumentos de aprendizaje cuyo potencial radica en acciones pueden ayudar o empobrecer la conservación del mismo; de la misma forma, esta evolución de la comprensión del medio ambiente debe involucrar una reflexión y análisis sobre el manejo de los recursos, pues el consumismo a nivel mundial ha llevado a diferentes países a centrar su interés, principalmente, en la explotación despiadada de estos recursos con los que contamos en nuestro planeta. En primera instancia, ubicamos los procesos de interpretación y análisis de fenómenos ambientales dentro de los procesos generales de modelación matemática, desde la perspectiva de Muñoz et al. 2014, quienes indican que la modelación matemática es uno de los dominios de investigación que, al interior de la Educación Matemática, asume como objeto de estudio las relaciones entre los contextos, situaciones propias de la cultura y de las demás ciencias con la matemática p. 51, lo que nos permite manifestar la importancia de la modelación matemática en la caracterización y el estudio de diversos fenómenos de impacto ambiental, aspecto fundamental en la comprensión del medio ambiente. Pensar las matemáticas como una actividad humana involucra, entre otras, una caracterización de esta ciencia que contribuya en la interpretación de diferentes fenómenos que afectan nuestro planeta, lo que nos permite considerar la relevancia de la matematización en la formación de profesores, en el sentido de hacer de las matemáticas una herramienta para interpretar, analizar, comprender nuestra realidad y que contribuya en la toma de decisiones y en la caracterización compleja de fenómenos de impacto ambiental, igualmente compartimos la perspectiva de Freudenthal 1991, cuando manifiesta que la matematización horizontal implica ir del mundo real al mundo de los símbolos, mientras que la matematización vertical significa desenvolverse en el mundo de los símbolos.","medium"
"131179533.txt","./copied_originals/CONTR","CONTR","pensamiento, crítico, relación, determinar, existente, existe","los resultados indican que","Finalmente, en el proceso de escritura, el texto contener las propiedades necesarias para producir en el ser humano la activación de expresión, pensamiento crítico y destrezas. Los objetivos propuestos son: Objetivo general: Determinar la relación existente entre el pensamiento crítico y la producción de ensayos en los estudiantes de Educación Secundaria, 2022. Objetivos específicos: Determinar la relación existente entre el pensamiento crítico y el conocimiento, comprensión e interpretación. Determinar la relación existente entre el pensamiento crítico y el 5 análisis y evaluación. Determinar la relación existente entre el pensamiento crítico y focalización, organización y desarrollo. Determinar la relación existente entre el pensamiento crítico y el lenguaje. Las hipótesis planteadas son: Hipótesis general: Existe relación significativa entre el pensamiento crítico y la producción de ensayos en los estudiantes de Educación Secundaria. Hipótesis específicas: Existe relación significativa entre el pensamiento crítico y conocimiento, comprensión e interpretación. Existe relación significativa entre el pensamiento crítico y el análisis y evaluación. Existe relación significativa entre el pensamiento crítico y focalización, organización y desarrollo. Existe relación significativa entre el pensamiento crítico y el lenguaje. 6 II. MARCO TEÓRICO El desarrollo del presente estudio cuenta con los siguientes antecedentes a nivel mundial, regional y local. En el ámbito universal se citó a Pastene, Díaz y Molina 2017, quiénes, en el artículo, cuya finalidad fue establecer la capacidad en la producción del ensayo argumentativo. Utilizó una metodología cuantitativa descriptiva, cuyo diseño fue transversal. La población fue compuesta por doscientos dos estudiantes. Los resultados indican que un 60 tuvieron un desempeño favorable en la producción de un ensayo; sin embargo, hubo porcentaje de estudiantes demostraron dificultades para escribir y comunicar ideas, reconocer y aplicar la estructura básica del discurso argumentativo, del mismo modo, implica que no desarrollaron del pensamiento analítico y reflexivo.","medium"
"132451141.txt","./copied_originals/CONTR","CONTR","antropología, poder, había, años, debate, sociedades","la contribución","En la década de 1970 y años posteriores, continúa el debate acerca de los intereses políticos de la dominación occidental, de la colaboración de la antropología en la elaboración de construcciones culturales sobre las sociedades no occidentales y la no implicación en las relaciones de poder de los pueblos que estudiaban. Es a lo largo de los años ochenta, con la contribución posmodernista, cuando se centra la atención en las relaciones de poder intrínsecas a los procesos etnográficos. Esto supuso, al menos, una reflexión en torno al carácter y a la naturaleza del conocimiento que produce la antropología. A este debate, que se había centrado principalmente en el discurso y en las prácticas de la antropología, cabe añadir otra línea muy interesante de reflexión, propuesta por Asad 1973, enfocada al análisis de las implicaciones y consecuencias de ese ejercicio de poder en el mundo no europeo, para ver los efectos transformadores que ha provocado en el presente poscolonial. En definitiva, se trata de comprender de qué forma el colonialismo, ha penetrado en las sociedades que colonizó, ha modificado sus prácticas y ha impuesto una modernidad que hoy parece propia. Con este enfoque, Asad analiza el poder no en términos morales, si ha sido positivo o negativo, sino en términos productivos lo que el poder ha obligado a hacer. El hecho es que, prácticamente, hasta el comienzo de la descolonización no hay una conciencia explícita al respecto. De manera que, la independencia de África puso en evidencia que no se había tenido en cuenta el contexto político y económico en el que la antropología había investigado; como afirma Leclerc 1973: La situación colonial de la antropología sólo ha aparecido con la descolonización del tercer mundo.","medium"
"133601592.txt","./copied_originals/CONTR","CONTR","geografía, proyecto, facultad, humanidades, geográficos, nuevas","proponemos","1 IV Jornadas de Investigaciones Recientes sobre Historia de la Geografía y Geografía Histórica. Facultad de Humanidades. Universidad Nacional de Mar del Plata, 26 al 28 de octubre de 2022. Mesa: Imágenes, Circulación e Imaginarios Geográficos. COOLTURE GEOGRAPHY: LAS NUEVAS GEOGRAFÍAS POPULARES QUE NARRAN EL MUNDO DESDE INTERNET. RELATOS EN PRIMERA PERSONA DE YOUTUBERS Y FOLLOWERS NAVEGANDO EN TERRITORIOS Y TIEMPOS EXTRAÑOS 2017- 2021. Exposición del proyecto de investigación Cicalese Guillermo Gustavo. Grupo Instituciones de la Geografía. Facultad de Humanidades. UNMdP. Resumen del proyecto presentación sumaria en el formulario original La línea de investigación como los resultados obtenidos en los proyectos que venimos transitando hace años en el Grupo Instituciones de la Geografía nos animó a avanzar sobre el examen de discursos territoriales que resultan distantes a la producción de los ámbitos académicos, científicos, pedagógicos; o también del que supieron transitar las grandes empresas dedicadas a la edición de revistas geográficas populares. En el presente proyecto nos proponemos abordar los relatos geográficos que mediante un discurso audiovisual y un testimonio en primera persona se proyectan desde las nuevas plataformas de internet orientado a un público masivo con mensajes, sentidos y contenidos específicos. Esta modalidad de comunicación que practican estos usuarios la hizo posible los grandes progresos tecnológicos que ha puesto en manos de los sujetos instrumentos desconocidos hasta la emergencia de la revolución digital en la que estamos inmersos. En particular nos interesa explorar el sentido de los discursos audiovisuales de una muestra teórica de youtubers viajeros, turistas, nómades o residentes en el extranjero que contando sus experiencias logran concitar cuantiosos suscriptores, vistas y comentarios.","medium"
"133663375.txt","./copied_originals/CONTR","CONTR","mujeres, llona, vivencia, migratoria, ciudad, sentido","proponemos","En él, se pretende analizar la influencia de la vivencia migratoria en la construcción identitaria de estas mujeres, dentro de la contraposición entre campo y ciudad y los distintos modelos de feminidad adheridos a cada uno de los contextos. En este sentido, los objetivos que marcan esta investigación requieren la movilización de los recuerdos sobre las vivencias migratorias de las mujeres vallelonguinas, ya que nos proponemos conocer la percepción de estas mujeres en torno a dicha vivencia particular. Nos disponemos a conocer la manera en la que las mujeres migradas construyen su identidad tratando de concordar los discursos dominantes con su propia experiencia, generando así una visión particular de la misma. Por lo tanto, es importante señalar que la rememoración sobre vivencias pasadas implica su paso por el filtro del presente y la búsqueda de coherencia con el mismo. Esta perspectiva es de vital importancia para la comprensión de la estructuración de los discursos generados en torno al pueblo, la ciudad y la experiencia migratoria que nos atañe investigar. Como plantea Miren Llona: Cuando recordamos, el proceso de reconstrucción de los eventos se lleva a cabo a partir de la movilización de nuestras necesidades, prejuicios, creencias, estereotipos, hábitos, convencionalismos culturales y un sinfín de factores, eliminando algunos detalles, cambiando otros e introduciendo elementos nuevos Llona, 2012: 21. En este sentido, tal y como recuerda la antropóloga Rosa García- Orellán, las historias o relatos de vida son subjetivos, por lo que en ningún momento se persigue demostrar su veracidad sino penetrar en el entramado de los mismos, donde se construyen las relaciones sociales y, en definitiva, la cultura, que está emergiendo a través de la incorporación de experiencias que la persona muestra en su relato García- Orellán en Llona, 2012: 77.","medium"
